average_flux,air_temp_avg,deep_soil_temp,mid_soil_temp,shallow_soil_temp,soil_moisture,light,time
0.82828,-1.135,1.8758,1.1043,1.3834,0.1475,1.3,714.83
0.80738,-1.51,1.8725,1.0983,1.3854,0.1475,1.3,714.88
0.71881,-1.51,1.8705,1.0981,1.3758,0.14756,1.3,714.92
0.71805,-1.51,1.8669,1.0916,1.3666,0.14732,1.3,714.96
0.61252,-1.51,1.8691,1.1012,1.3668,0.1475,1.3,715
0.66726,-1.51,1.8547,1.0965,1.3638,0.14747,1.3,715.04
0.61999,-1.51,1.859,1.1037,1.3668,0.14711,1.3,715.08
0.64525,-1.5292,1.8661,1.1065,1.3623,0.147,1.3,715.13
0.61151,-1.9189,1.8598,1.0952,1.3555,0.147,1.3,715.17
0.75677,-1.855,1.8511,1.0916,1.3516,0.14653,1.3,715.21
0.69505,-1.435,1.8493,1.0876,1.3487,0.1465,1.3,715.25
0.71556,-1.1069,1.8423,1.0847,1.3452,0.14644,9.6507,715.29
0.77008,-0.61,1.8373,1.0867,1.3404,0.14578,49.286,715.33
0.76774,0.54667,1.8402,1.0975,1.3431,0.146,58.279,715.38
0.69625,2.4122,1.8515,1.1192,1.3789,0.14539,327.9,715.42
0.70432,6.3296,1.8782,1.1593,1.4044,0.14508,508.11,715.46
0.53129,7.2633,1.8991,1.1749,1.4371,0.14567,497.55,715.5
0.89486,8.1217,1.9227,1.1795,1.47,0.14808,262.64,715.54
0.73865,8.0633,1.9267,1.177,1.468,0.14989,193.11,715.58
0.83393,5.4427,1.9162,1.16,1.455,0.15142,159.37,715.63
0.50682,3.3708,1.9069,1.1497,1.427,0.15194,65.467,715.67
0.74916,1.609,1.8832,1.1193,1.4193,0.152,1.3694,715.71
1.0354,0.4,1.8736,1.106,1.3916,0.15183,1.3,715.75
0.73663,-0.61,1.8642,1.1048,1.3718,0.15153,1.3,715.79
0.63958,-0.61,1.8445,1.0908,1.3576,0.15144,1.3,715.83
0.73798,-0.61,1.8384,1.0849,1.3446,0.15087,1.3,715.88
0.666,-0.8225,1.8342,1.0833,1.3404,0.15039,1.3,715.92
0.79646,-1.4381,1.8249,1.079,1.3342,0.15047,1.3,715.96
0.79099,-1.0975,1.8177,1.081,1.3238,0.15033,1.3,716
0.6704,-1.6026,1.8184,1.0763,1.3211,0.15,1.3,716.04
0.69915,-2.1789,1.8132,1.0698,1.3118,0.1495,1.3,716.08
0.66609,-2.4592,1.8082,1.0468,1.307,0.1495,1.3,716.13
0.76727,-2.5933,1.8044,1.0097,1.2823,0.149,1.3,716.17
0.68956,-2.4464,1.7949,0.96963,1.2748,0.14879,1.3,716.21
0.67031,-3.135,1.7614,0.94058,1.2446,0.1485,1.3,716.25
0.81949,-2.9,1.7472,0.91002,1.1958,0.14821,9.9285,716.29
0.63811,-2.3225,1.7087,0.8845,1.1461,0.14756,29.217,716.33
0.64766,-1.2569,1.68,0.8581,1.1033,0.147,41.456,716.38
0.76532,2.5269,1.6695,0.87786,1.0974,0.147,374.29,716.42
0.68441,6.4601,1.6921,0.93474,1.1247,0.14656,922.45,716.46
0.80586,7.83,1.7163,0.95792,1.2108,0.14733,611.92,716.5
0.67659,7.023,1.7344,0.98142,1.2638,0.14929,184.39,716.54
0.80746,5.7644,1.7503,0.98772,1.2914,0.15017,107.55,716.58
0.58501,4.8746,1.7667,1.0274,1.2983,0.1505,118.23,716.63
0.57363,2.7678,1.7654,1.0339,1.286,0.15056,34.425,716.67
0.63905,0.39694,1.7461,1.0278,1.2846,0.151,1.3,716.71
0.70779,-0.61,1.7524,1.0223,1.2783,0.151,1.3,716.75
0.99489,0.69028,1.7511,1.0302,1.28,0.15071,1.3,716.79
0.78646,1.1578,1.7594,1.0331,1.2732,0.1505,1.3,716.83
0.61741,-0.55375,1.7519,1.0175,1.2763,0.1505,1.3,716.88
0.70024,-1.06,1.7429,1.0238,1.2686,0.15,1.3,716.92
0.74279,-1.2913,1.7483,1.0264,1.2711,0.15,1.3,716.96
0.7325,-1.51,1.7482,1.0198,1.2627,0.1495,1.3,717
0.80958,-1.0538,1.746,1.0115,1.2576,0.1495,1.3,717.04
0.68208,-0.46,1.7498,1.0169,1.2597,0.14917,1.3,717.08
0.91941,0.29,1.7528,1.0331,1.2786,0.149,1.3,717.13
0.72998,-0.3975,1.7536,1.0259,1.2777,0.14889,1.3,717.17
0.63347,-0.85687,1.7554,1.0129,1.2733,0.1485,1.3,717.21
0.80301,-1.435,1.7483,0.98042,1.2672,0.14817,1.3,717.25
0.74903,-1.51,1.7285,0.93621,1.228,0.14792,7.6194,717.29
0.79228,-1.16,1.7081,0.92778,1.2066,0.1475,71.994,717.33
1.0119,1.7242,1.713,0.96544,1.2116,0.14713,174.74,717.38
0.60067,3.7258,1.7377,1.0572,1.2923,0.147,242.55,717.42
0.82916,5.8641,1.777,1.1276,1.3689,0.14789,567.01,717.46
0.52354,7.0625,1.8136,1.1735,1.4463,0.15167,803.8,717.5
0.67286,5.9524,1.8411,1.1581,1.4665,0.15603,314.03,717.54
0.76217,5.7644,1.8586,1.1567,1.4648,0.15806,226.44,717.58
0.50558,4.605,1.8359,1.1202,1.4344,0.15933,71.717,717.63
0.47158,3.9906,1.8185,1.0922,1.3921,0.15989,23.939,717.67
0.52466,3.0854,1.8004,1.0588,1.3467,0.16,1.3,717.71
0.54577,2.89,1.7906,1.052,1.3191,0.1605,1.3,717.75
0.63972,3.1175,1.7672,1.0362,1.2875,0.16082,1.3,717.79
0.53063,2.89,1.756,1.0247,1.2814,0.16178,1.3,717.83
0.52523,2.7735,1.7405,1.0343,1.2563,0.16325,1.3,717.88
0.59014,2.4361,1.7304,1.0182,1.2248,0.16611,1.3,717.92
0.5646,2.03,1.7074,1.0033,1.1802,0.16965,1.3,717.96
0.60651,1.6,1.6777,0.982,1.156,0.17333,1.3,718
0.49211,2.4779,1.6534,0.96854,1.1035,0.17769,1.3,718.04
0.53693,2.89,1.6247,0.93031,1.0774,0.182,1.3,718.08
0.56007,2.46,1.5642,0.88433,1.04,0.18637,1.3,718.13
0.55622,2.89,1.5567,0.91189,1.0163,0.18683,1.3,718.17
0.49635,2.89,1.5303,0.93619,0.99897,0.188,1.3,718.21
0.45965,2.89,1.5306,0.988,0.98292,0.18917,1.3,718.25
0.55138,2.1435,1.4981,0.97232,0.93281,0.1909,3.5743,718.29
0.45627,2.5317,1.4983,1.0681,0.96239,0.19022,53.661,718.33
0.49568,4.1175,1.5114,1.3396,0.99848,0.191,153.02,718.38
0.51677,4.7567,1.5469,1.6817,1.1012,0.18872,273.38,718.42
0.58375,5.1779,1.6029,2.0241,1.2091,0.18758,495.14,718.46
0.56061,5.8783,1.6692,2.1115,1.3391,0.18683,410.05,718.5
0.80165,5.0526,1.7243,2.1866,1.4072,0.18571,278.37,718.54
0.62439,5.5025,1.7512,2.1769,1.4722,0.18422,211.51,718.58
0.54128,5.0294,1.7816,1.924,1.5428,0.18342,58.227,718.63
0.50116,3.5369,1.7879,1.7141,1.4674,0.181,41.092,718.67
0.54351,3.2663,1.7739,1.6345,1.4453,0.17908,1.3,718.71
0.51933,2.89,1.7642,1.5662,1.43,0.17733,1.3,718.75
0.63919,2.89,1.7543,1.5637,1.4165,0.17594,1.3,718.79
0.70227,2.7347,1.7573,1.5447,1.4219,0.17472,1.3,718.83
0.56768,2.8004,1.7552,1.5491,1.4338,0.1735,1.3,718.88
0.5287,2.0658,1.7568,1.4604,1.4357,0.17267,1.3,718.92
0.78196,0.75736,1.7466,1.1002,1.3399,0.17174,1.3,718.96
0.92218,-0.61,1.6882,0.93292,1.2377,0.17,1.3,719
0.70385,-0.61,1.6438,0.87969,1.1786,0.16947,1.3,719.04
0.75778,-0.61,1.5894,0.82517,1.1099,0.16789,1.3,719.08
0.90992,-0.76937,1.5537,0.78058,1.0403,0.16625,1.3,719.13
0.9729,-1.035,1.5032,0.73353,0.95286,0.16556,1.3,719.17
1.0466,-1.06,1.4539,0.68538,0.88986,0.1645,1.3,719.21
0.97861,-0.985,1.428,0.65375,0.84867,0.16367,1.3,719.25
0.90134,-0.61,1.3981,0.6406,0.81548,0.16294,8.2792,719.29
0.94934,-0.385,1.3688,0.67186,0.78925,0.162,69.911,719.33
0.80509,0.50083,1.3521,0.67815,0.80121,0.16158,49.165,719.38
0.68171,2.4942,1.3555,0.75372,0.84519,0.16111,274.15,719.42
0.69566,4.3404,1.3892,1.1648,0.99667,0.161,354.82,719.46
0.79868,6.22,1.5912,2.3799,1.5031,0.163,354.63,719.5
0.79582,5.3231,1.9653,2.9395,2.3702,0.16456,324.89,719.54
0.51502,4.5,2.3432,2.8123,2.7669,0.166,89.564,719.58
0.43324,3.74,2.4338,2.6122,2.656,0.167,35.831,719.63
0.43001,3.7042,2.4578,2.5098,2.5409,0.16839,18.869,719.67
0.617,3.3996,2.4503,2.4057,2.4527,0.17128,1.3,719.71
0.63975,3.74,2.4425,2.3937,2.4015,0.17283,1.3,719.75
0.69849,3.4444,2.4476,2.3919,2.4109,0.17597,1.3,719.79
0.53342,2.89,2.4549,2.3172,2.4036,0.176,1.3,719.83
0.44763,2.5227,2.4499,2.1061,2.3503,0.17533,1.3,719.88
0.61054,2.03,2.2106,1.6166,1.728,0.18533,1.3,719.92
0.58191,1.3701,2.0206,1.3706,1.5242,0.18637,1.3,719.96
0.52824,0.4,1.8827,1.1487,1.3333,0.185,1.3,720
0.56645,0.215,1.7877,1.0782,1.26,0.18286,1.3,720.04
0.67869,-0.635,1.739,1.0482,1.2194,0.17994,1.3,720.08
0.7607,-0.84437,1.6979,1.0202,1.2122,0.17738,1.3,720.13
0.67828,-1.5742,1.6708,0.94722,1.1934,0.17472,1.3,720.17
0.65165,-2.44,1.6458,0.88638,1.1495,0.17253,1.3,720.21
0.42047,-3.2917,1.5916,0.80833,1.0873,0.17083,1.3,720.25
0.60064,-3.63,1.5488,0.74287,1.0142,0.16894,1.5778,720.29
0.67486,-3.7567,1.4909,0.68053,0.92261,0.16772,8.5917,720.33
0.7247,-3.1448,1.4473,0.64631,0.85798,0.16642,11.925,720.38
0.6308,-1.6017,1.4153,0.66075,0.80917,0.16478,141.93,720.42
0.43445,1.104,1.4219,0.72903,0.85356,0.1645,901.47,720.46
0.59247,2.6375,1.4103,0.75858,0.8805,0.1655,659.22,720.5
0.55307,2.3704,1.403,0.75908,0.92486,0.1675,286.66,720.54
0.52321,2.2331,1.4162,0.76425,0.96314,0.16756,123.31,720.58
0.45423,1.5552,1.428,0.77419,0.97933,0.16733,149.63,720.63
0.52881,0.52222,1.43,0.75939,0.99067,0.16611,37.481,720.67
1.053,-0.61,1.4296,0.71367,0.97944,0.16503,1.3347,720.71
0.58707,-1.2475,1.4009,0.66033,0.9415,0.164,1.3,720.75
0.59852,-2.1201,1.3655,0.60099,0.86962,0.16253,1.3,720.79
0.51107,-2.6061,1.3337,0.53881,0.80453,0.16194,1.3,720.83
0.68071,-3.2623,1.2996,0.48179,0.73833,0.16142,1.3,720.88
0.46663,-3.5033,1.2642,0.42531,0.68136,0.16061,1.3,720.92
0.43124,-3.7933,1.2302,0.37384,0.62856,0.15953,1.3,720.96
0.46949,-3.37,1.1946,0.34133,0.58067,0.159,1.3,721
0.36868,-4.0467,1.1746,0.28212,0.54878,0.1585,1.3,721.04
0.48445,-4.33,1.1478,0.22889,0.51017,0.15761,1.3,721.08
0.48215,-3.88,1.1317,0.19742,0.48125,0.15675,1.3,721.13
0.42097,-3.37,1.111,0.17917,0.46225,0.15567,1.3,721.17
0.81891,1.8047,1.1039,0.28022,0.46368,0.155,1.3,721.21
0.73039,1.17,1.0813,0.26842,0.45,0.1545,1.3,721.25
0.88367,0.58944,1.0657,0.25001,0.4385,0.154,7.3417,721.29
0.65256,-0.785,1.0487,0.19331,0.41542,0.15367,27.897,721.33
0.84585,-0.06625,1.0368,0.20175,0.41146,0.1535,42.185,721.38
0.75862,0.22361,1.0297,0.27956,0.42006,0.15306,348.8,721.42
0.71332,4.064,1.0548,0.48483,0.45144,0.15274,913.64,721.46
0.54988,6.0833,1.0519,0.52342,0.4685,0.1545,681.92,721.5
0.44723,7.246,1.0535,0.51066,0.49769,0.15832,159.77,721.54
0.78426,6.3539,1.0418,0.49797,0.5075,0.16,99.981,721.58
0.47568,4.1696,1.0364,0.48888,0.504,0.16008,132.81,721.63
0.45453,1.5522,1.0282,0.47497,0.49194,0.1605,38.244,721.67
0.82885,-0.45688,1.0196,0.42442,0.49987,0.15979,1.3347,721.71
0.61796,-1.06,1.0106,0.37733,0.498,0.15933,1.3,721.75
0.61418,-1.4444,1.0125,0.34662,0.4935,0.15847,1.3,721.79
0.62034,-1.51,1.0046,0.31803,0.49272,0.15789,1.3,721.83
0.56856,-1.51,0.99879,0.28717,0.47677,0.15742,1.3,721.88
0.4155,-1.8167,0.99708,0.25797,0.44617,0.15639,1.3,721.92
0.54089,-1.51,1.0046,0.24202,0.42083,0.15558,1.3,721.96
0.65401,-1.06,0.97917,0.26767,0.41325,0.15517,1.3,722
0.73027,-0.71625,0.98052,0.23331,0.40092,0.154,1.3,722.04
0.70656,-0.9725,0.96931,0.20764,0.38006,0.15389,1.3,722.08
0.57444,-0.75062,0.95931,0.21131,0.37283,0.1535,1.3,722.13
0.76235,-1.06,0.95481,0.16486,0.34797,0.15317,1.3,722.17
0.59396,-1.1069,0.94171,0.13058,0.33844,0.15253,1.3,722.21
0.55859,-1.0975,0.92667,0.10367,0.32775,0.152,1.3,722.25
0.69972,-0.96014,0.91943,0.10567,0.31425,0.1515,7.7757,722.29
0.54714,5.8058,0.94803,0.37128,0.368,0.15128,31.508,722.33
0.70006,10.186,0.97085,0.43208,0.40971,0.151,58.852,722.38
1.0896,11.077,0.97253,0.45164,0.43928,0.15267,328.59,722.42
0.56564,12.436,0.96508,0.65735,0.46731,0.16261,844.75,722.46
0.93879,13.478,0.9495,1.0162,0.54175,0.17483,663.38,722.5
0.67996,12.95,0.97324,1.1845,0.72404,0.17674,198.64,722.54
0.68502,14.533,1.045,1.2133,0.97825,0.17622,108.66,722.58
0.46505,12.591,1.2212,1.4403,1.3098,0.17483,130.21,722.63
0.62556,7.7964,1.4081,1.4788,1.535,0.17306,44.703,722.67
0.50201,4.5174,1.4633,1.2016,1.3664,0.17129,1.3694,722.71
0.55304,2.7467,1.417,0.93042,1.1547,0.17,1.3,722.75
0.8385,1.6,1.3337,0.70393,0.99293,0.16842,1.3,722.79
0.7259,1.17,1.2929,0.63578,0.89033,0.167,1.3,722.83
0.72937,1.1969,1.2509,0.60754,0.82517,0.16625,1.3,722.88
0.716,0.58333,1.2121,0.56169,0.76097,0.1655,1.3,722.92
0.736,0.29,1.1781,0.53096,0.71397,0.1645,1.3,722.96
0.62937,-0.5725,1.1518,0.48958,0.66992,0.16317,1.3,723
0.53888,-0.61,1.1285,0.4607,0.63224,0.16221,1.3,723.04
0.61739,-0.61,1.1081,0.42819,0.58683,0.16161,1.3,723.08
0.56527,-0.61,1.0867,0.40713,0.56325,0.16075,1.3,723.13
0.65191,-0.61,1.0657,0.38211,0.53033,0.16039,1.3,723.17
0.55394,-0.61,1.0394,0.36051,0.50711,0.1595,1.3,723.21
0.54147,-0.61,1.0362,0.35608,0.4935,0.159,1.3,723.25
0.6142,-0.61,1.0108,0.34039,0.47844,0.158,7.4979,723.29
0.55883,-0.185,1.0069,0.36722,0.46367,0.15794,27.689,723.33
0.54355,1.3933,1.0056,0.43792,0.46658,0.15729,36.56,723.38
0.52995,4.9142,1.0059,0.58194,0.51625,0.15706,329.77,723.42
0.5288,11.158,1.0474,1.055,0.6686,0.15744,966.82,723.46
0.42663,13.19,1.2388,1.9139,1.7229,0.15933,670.47,723.5
0.58887,13.629,1.8369,2.9849,2.528,0.1585,165.33,723.54
0.50358,12.58,2.2851,3.3759,3.047,0.15822,89.911,723.58
0.53028,11.388,2.5767,3.4674,3.3523,0.15787,131.82,723.63
0.79171,7.9185,2.7652,3.3886,3.3712,0.15767,33.707,723.67
0.21807,4.632,2.7247,2.5923,2.9396,0.15724,1.3926,723.71
0.38124,2.89,2.5584,1.9818,2.3987,0.157,1.3,723.75
0.96555,1.8986,2.3732,1.4946,1.9689,0.157,1.3,723.79
0.85296,0.7137,2.1981,1.0341,1.6585,0.1565,1.3,723.83
0.29287,-0.11,2.0422,0.98397,1.4313,0.1565,1.3,723.88
0.40476,-0.61,1.9173,0.85737,1.2467,0.156,1.3,723.92
0.30747,-0.61,1.8164,0.75095,1.1173,0.15576,1.3,723.96
0.46682,-0.61,1.7381,0.62778,1.0118,0.155,1.3,724
0.37456,-1.3225,1.6545,0.51376,0.91241,0.15492,1.3,724.04
0.42239,-1.51,1.5807,0.41752,0.82659,0.1545,1.3,724.08
0.47577,-1.9317,1.5145,0.3185,0.75586,0.15421,1.3,724.13
0.42762,-2.2137,1.4642,0.24696,0.68422,0.154,1.3,724.17
0.45047,-1.97,1.4063,0.16748,0.62389,0.15353,1.3,724.21
0.23481,0.28556,1.3677,0.20944,0.60122,0.153,1.3,724.25
0.32675,-0.48204,1.3239,0.10014,0.54278,0.1525,6.0222,724.29
0.75657,3.74,1.3174,0.33315,0.53967,0.1525,30.467,724.33
0.37877,4.22,1.2885,0.42408,0.52733,0.15221,42.203,724.38
0.40864,7.193,1.2833,0.72981,0.54796,0.15189,315.84,724.42
0.38015,9.1675,1.2733,1.0824,0.57517,0.152,874.03,724.46
0.52718,9.5978,1.2803,1.2953,0.79289,0.15333,541.86,724.5
0.76865,7.0856,1.3954,1.4273,1.1559,0.1535,163.22,724.54
0.52745,6.6504,1.5373,1.2387,1.397,0.1535,96.485,724.58
0.1131,6.4672,1.6265,1.2233,1.4696,0.1535,101.23,724.63
0.35521,3.3089,1.6663,0.896,1.4238,0.15344,35.004,724.67
0.63552,0.30898,1.5929,0.66679,1.1458,0.15306,1.4852,724.71
0.45717,-1.51,1.5251,0.49056,0.94767,0.15267,1.3,724.75
0.53593,-2.44,1.466,0.34772,0.81944,0.15224,1.3,724.79
0.42775,-2.44,1.4133,0.25378,0.728,0.15217,1.3,724.83
0.36869,-2.9,1.3597,0.12958,0.65142,0.15171,1.3,724.88
0.36171,-2.9,1.3155,0.037704,0.58248,0.15178,1.3,724.92
0.44443,-3.1481,1.2666,-0.10481,0.52204,0.15106,1.3,724.96
0.25386,-2.9,1.2258,-0.18533,0.475,0.1505,1.3,725
0.37489,-3.1219,1.1971,-0.29203,0.43507,0.15047,1.3,725.04
0.29518,-3.37,1.1595,-0.41641,0.39059,0.1495,1.3,725.08
0.40951,-3.37,1.1283,-0.52753,0.36067,0.149,1.3,725.13
0.37235,-3.37,1.1007,-0.60111,0.3363,0.14811,1.3,725.17
0.35753,-3.6722,1.0693,-0.66943,0.29626,0.14747,1.3,725.21
0.35194,-3.7433,1.044,-0.70433,0.282,0.14583,1.3,725.25
0.31329,-3.7078,1.0218,-0.76876,0.2557,0.14444,5.9991,725.29
0.49818,-3.283,1.0066,-0.70278,0.21648,0.14283,27.689,725.33
0.29776,-2.1289,0.98164,-0.49167,0.19567,0.14175,48.453,725.38
0.27842,1.9822,0.98633,0.13948,0.21941,0.14128,316.02,725.42
0.58301,6.8435,1.0016,0.77315,0.26841,0.14171,885.1,725.46
0.26606,6.9367,1.0019,0.92667,0.29156,0.14333,537.41,725.5
1.0901,6.1389,0.99669,0.99734,0.31156,0.14479,171.74,725.54
0.10722,5.1115,0.99667,0.60785,0.33178,0.14628,97.041,725.58
0.50134,4.395,0.99925,0.49203,0.34433,0.147,102.41,725.63
0.34074,2.9189,0.98437,0.31944,0.35289,0.147,37.689,725.67
0.47135,0.47333,0.98685,0.20867,0.34667,0.14724,1.3926,725.71
0.033814,-1.46,0.98344,0.23122,0.34356,0.14733,1.3,725.75
0.19354,-0.66833,0.9831,0.10705,0.35985,0.14747,1.3,725.79
0.45159,-1.51,0.98559,-0.31089,0.35274,0.14744,1.3,725.83
0.30853,-1.7783,0.97897,-0.52944,0.34589,0.147,1.3,725.88
0.56636,-2.8504,0.97463,-0.68111,0.33007,0.14656,1.3,725.92
0.3795,-4.7746,0.96006,-0.9157,0.29541,0.14553,1.3,725.96
0.47043,-5.31,0.94411,-1.0332,0.251,0.144,1.3,726
0.43957,-6.1017,0.91819,-1.2093,0.20626,0.14221,1.3,726.04
0.68284,-6.7067,0.89867,-1.3465,0.16693,0.14044,1.3,726.08
0.42198,-7.33,0.86333,-1.4461,0.11644,0.1385,1.3,726.13
0.033834,-7.33,0.8323,-1.5573,0.054111,0.13661,1.3,726.17
0.15615,-8.38,0.81298,-1.6828,-0.010704,0.13432,1.3,726.21
0.16566,-8.38,0.78878,-1.756,-0.088333,0.13217,1.3,726.25
0.12818,-8.38,0.76139,-1.8593,-0.17419,0.13039,6.2537,726.29
0.10825,-8.38,0.72967,-1.7743,-0.23733,0.12817,25.93,726.33
0.097588,-7.0183,0.70492,-1.5598,-0.28322,0.127,38.453,726.38
0.71837,-3.2189,0.69933,-0.90826,-0.28289,0.12611,315.1,726.42
0.48198,0.063611,0.71313,0.059676,-0.14833,0.12647,892.99,726.46
0.75468,0.92556,0.70656,0.36556,-0.090778,0.12717,544.63,726.5
0.59656,0.90111,0.70774,0.49213,-0.063037,0.128,197.48,726.54
0.26738,0.51815,0.69833,0.22807,-0.041,0.12861,130.19,726.58
0.78252,0.09,0.69575,0.23456,-0.029111,0.1295,132.27,726.63
0.19546,-0.61,0.69711,-0.040852,-0.017815,0.13022,41.485,726.67
0.44014,-1.8864,0.68979,-0.64896,-0.018074,0.131,1.4389,726.71
0.4209,-3.3178,0.69422,-0.90444,0.0018889,0.1315,1.3,726.75
0.68293,-3.7256,0.69281,-1.0093,-0.0058889,0.13121,1.3,726.79
0.65713,-4.33,0.69526,-1.0759,-0.020926,0.13094,1.3,726.83
0.4344,-4.33,0.69053,-1.1225,-0.074222,0.12992,1.3,726.88
0.69464,-4.7111,0.67833,-1.1798,-0.11781,0.1285,1.3,726.92
0.30682,-4.33,0.66754,-1.0722,-0.15637,0.12753,1.3,726.96
0.35445,-4.33,0.65478,-0.94589,-0.18411,0.12667,1.3,727
0.66926,-3.4456,0.64903,-0.88626,-0.19085,0.1255,1.3,727.04
0.27374,-2.8489,0.65163,-0.66667,-0.18307,0.1255,1.3,727.08
0.4766,-2.44,0.64556,-0.82403,-0.18644,0.12492,1.3,727.13
0.24977,-3.2133,0.62933,-1.0785,-0.21937,0.12456,1.3,727.17
0.52619,-4.6022,0.621,-1.3626,-0.26919,0.124,1.3,727.21
0.76392,-5.31,0.59956,-1.5129,-0.32711,0.12283,1.3,727.25
0.87524,-5.3285,0.5879,-1.5607,-0.38063,0.12221,7.5731,727.29
0.99424,-5.0196,0.57544,-1.4142,-0.42678,0.121,28.522,727.33
0.6212,-2.6189,0.56997,-0.39128,-0.35633,0.121,139.63,727.38
0.70588,1.7752,0.59456,0.71633,-0.223,0.121,254.08,727.42
0.41272,2.03,0.59909,0.8888,-0.18541,0.12197,270,727.46
0.56117,3.5011,0.62422,1.2502,-0.12189,0.12267,511.3,727.5
0.3044,3.0674,0.62118,1.0611,-0.097519,0.12353,270.86,727.54
0.33777,3.5181,0.63141,1.1781,-0.066926,0.12456,227.32,727.58
0.50939,1.7194,0.62353,0.50731,-0.048778,0.12608,103.59,727.63
0.98584,1.1537,0.6263,0.19933,-0.039074,0.12678,35.467,727.67
0.56228,-0.085,0.62558,0.04325,-0.015222,0.12821,1.3463,727.71
0.019492,-0.61,0.62122,0.072444,-0.016778,0.12883,1.3,727.75
0.19345,0.73,0.63256,0.081898,0.003963,0.12956,1.3,727.79
0.08529,-0.61,0.62233,-0.013889,0.014333,0.13039,1.3,727.83
0.045803,-0.61,0.64561,0.031722,0.026778,0.13096,1.3,727.88
0.16142,-0.61,0.64974,-0.090519,0.038185,0.1315,1.3,727.92
0.077196,-0.7975,0.65192,-0.19165,0.047778,0.13194,1.3,727.96
0.53733,-1.06,0.65167,-0.23233,0.060556,0.1325,1.3,728
0.33906,-1.5696,0.64745,-0.42161,0.077444,0.13247,1.3,728.04
0.6077,-1.7319,0.66178,-0.21978,0.085222,0.13283,1.3,728.08
0.075981,-0.935,0.65772,-0.14872,0.090667,0.1325,1.3,728.13
0.60162,-1.6296,0.66893,-0.48133,0.097667,0.13306,1.3,728.17
0.3345,-1.97,0.66359,-0.6163,0.083407,0.133,1.3,728.21
0.65817,-1.01,0.66989,-0.27733,0.075889,0.1325,1.3,728.25
0.153,-0.65167,0.6755,-0.38108,0.06863,0.13242,6.2306,728.29
0.20472,-0.71,0.66889,-0.33111,0.054111,0.13183,39.078,728.33
0.13175,1.6239,0.68308,0.040444,0.074222,0.13158,63.175,728.38
0.52276,3.8574,0.6843,0.39915,0.10744,0.13217,280,728.42
0.53772,6.6379,0.70436,1.0062,0.1447,0.1325,718.38,728.46
0.3465,6.9822,0.731,1.3471,0.20811,0.1345,574.63,728.5
0.59741,6.22,0.74343,1.2513,0.23425,0.13606,205.28,728.54
0.2204,6.967,0.75033,1.1032,0.29648,0.137,137.32,728.58
0.23647,7.4522,0.76208,1.0407,0.35458,0.13796,138.17,728.63
0.16531,5.7189,0.76026,0.6593,0.434,0.1385,54.078,728.67
0.46529,2.9526,0.76191,0.1767,0.39569,0.13915,1.3926,728.71
0.96336,2.89,0.77933,0.19589,0.35867,0.13917,1.3,728.75
0.94201,2.7108,0.7658,0.14046,0.34528,0.13976,1.3,728.79
0.33316,0.92556,0.74822,0.13296,0.31174,0.13972,1.3,728.83
0.08265,1.2058,0.7515,0.13083,0.29256,0.13958,1.3,728.88
0.071094,-0.47667,0.74322,0.042519,0.283,0.13961,1.3,728.92
0.13776,-1.06,0.73914,-0.020546,0.25744,0.13997,1.3,728.96
0.61314,-1.06,0.73111,-0.075556,0.26678,0.1395,1.3,729
0.22177,-0.61,0.73658,-0.068444,0.25433,0.13947,1.3,729.04
0.20465,-0.61,0.73719,-0.10396,0.24811,0.13917,1.3,729.08
0.27758,0.14,0.74183,-0.086694,0.24189,0.13929,1.3,729.13
0.17606,0.7137,0.74233,-0.092556,0.24811,0.13906,1.3,729.17
0.13499,-0.585,0.74358,-0.22621,0.23956,0.13871,1.3,729.21
0.20336,-0.91,0.75233,-0.36489,0.22944,0.13883,1.3,729.25
0.44207,-1.51,0.74119,-0.49389,0.22328,0.13821,5.2583,729.29
0.59726,-0.89333,0.73911,-0.41063,0.20522,0.13761,25.467,729.33
0.19467,-0.1475,0.747,-0.2535,0.19122,0.1375,36.786,729.38
0.43481,3.8411,0.76467,0.25437,0.21737,0.13717,291.11,729.42
0.31976,9.7678,0.79416,0.94405,0.28078,0.137,942.62,729.46
0.7137,12.55,0.82567,1.6103,0.53256,0.1385,602.69,729.5
0.23396,12.481,0.84013,1.7695,0.81367,0.1395,209.73,729.54
0.55545,11.611,0.88519,1.529,1.0383,0.13967,109.17,729.58
0.2781,10.132,0.93739,1.2716,1.1738,0.14008,123.11,729.63
0.14506,5.8993,0.96248,0.76485,1.1637,0.14006,44.17,729.67
0.52021,2.9919,0.98992,0.22144,0.90869,0.13997,1.5778,729.71
0.64562,2.03,0.97633,0.26289,0.66344,0.14033,1.3,729.75
0.21351,1.0967,0.95258,0.19019,0.52422,0.13956,1.3,729.79
0.013721,0.29,0.92311,0.13567,0.46241,0.14,1.3,729.83
0.17915,0.29,0.90803,0.12139,0.42417,0.14,1.3,729.88
0.065494,0.73,0.89915,0.11448,0.39722,0.13989,1.3,729.92
0.11265,0.29,0.88125,0.044667,0.36537,0.13926,1.3,729.96
0.25428,-0.61,0.868,-0.024222,0.337,0.139,1.3,730
0.15891,-0.31,0.86748,-0.050741,0.32667,0.139,1.3,730.04
0.15706,-0.47667,0.85774,-0.096778,0.31367,0.13894,1.3,730.08
